Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
14754	0	669.1797	663.4515	5.728154	0.7314387	0.04624435	-0.01447126	0.00539932	0.9999996	0.9661751	1	0.02234673	14.9888	-0.2254814	0.00539932	554685.6
14755	1	669.1552	663.7969	5.35827	0.5134703	0.05519376	-0.01884337	0.005740279	1	0.9716596	1	0.02517251	12.55843	0.3439451	0.005740279	-1.666382e+07
14756	0	667.5557	663.3703	4.185369	0.710196	0.04693086	-0.02299057	0.005552134	0.9999997	0.9666699	1	0.02282833	14.76954	0.6531022	0.005552134	-2213365
14757	1	668.1886	663.3058	4.882812	0.6411548	0.04939309	-0.01303609	0.005375764	0.9999999	0.9683314	1	0.02304455	14.03328	-0.5465687	0.005375764	3837245
14758	0	669.5115	663.6467	5.864815	0.7106501	0.04691587	-0.01425711	0.005580415	0.9999997	0.9666592	1	0.02288274	14.77426	0.0128068	0.005580415	-88176.99
14759	1	669.8673	664.1751	5.692189	0.6261153	0.04998279	-0.02115151	0.005547897	0.9999999	0.968705	1	0.02354992	13.86772	0.1941161	0.005547897	-1869392
14760	0	666.6965	660.8907	5.805754	0.6240313	0.05006618	-0.01395365	0.006391514	0.9999999	0.9687571	1	0.02529817	13.84462	-0.09103069	0.006391514	687422.4
14761	1	668.8702	663.3726	5.497589	0.5579186	0.05294954	-0.01747374	0.005049232	1	0.9704585	1	0.02312378	13.09071	-0.3394776	0.005049232	7218290
14762	0	668.6644	663.4893	5.175059	0.5514279	0.05326026	-0.02254784	0.005150799	1	0.9706308	1	0.02342362	13.01434	0.406225	0.005150799	-1.061536e+07
14763	1	668.9263	663.3427	5.583563	0.4297157	0.0603333	-0.02009577	0.005329242	1	0.9740738	1	0.02535866	11.48863	0.2475368	0.005329242	-6.355376e+07
14764	0	668.2471	662.7623	5.484846	0.6120447	0.05055407	-0.01335389	0.005939291	0.9999999	0.9690587	1	0.02450532	13.71101	-0.3452929	0.005939291	3460080
14765	1	667.9769	663.3778	4.599123	0.4373067	0.05980736	-0.0189032	0.005501241	1	0.9738458	1	0.02565208	11.58966	-0.6151076	0.005501241	1.196699e+08
14766	0	668.4856	662.8692	5.616376	0.5233065	0.05467258	-0.01327327	0.005327759	1	0.9713895	1	0.02413638	12.67815	-0.2862705	0.005327759	1.061519e+07
14767	1	666.9585	661.4601	5.49837	0.3845566	0.06377751	-0.02299028	0.005880229	1	0.9754739	1	0.02738709	10.86821	-0.3366618	0.005880229	2.239806e+08
14768	0	667.0904	662.6137	4.476724	0.5200582	0.05484306	-0.01826868	0.006074325	1	0.9714784	1	0.02581219	12.63874	0.5849328	0.006074325	-2.47684e+07
14769	1	667.0375	661.2158	5.821781	0.7125496	0.04685329	-0.02148124	0.006397518	0.9999997	0.9666147	1	0.02448448	14.79399	-0.06320305	0.006397518	133241.9
14770	0	666.8724	661.6287	5.243661	0.483257	0.05689297	-0.02728996	0.00515948	1	0.9725061	1	0.02422966	12.18335	0.383057	0.00515948	-3.244588e+07
14771	1	669.5208	664.0535	5.467254	0.5361261	0.05401498	-0.0213393	0.005621317	1	0.9710412	1	0.02464286	12.8325	0.3033362	0.005621317	-1.023125e+07
14772	0	666.9862	662.4582	4.527946	0.6457412	0.04921737	-0.02317522	0.005041945	0.9999999	0.9682183	1	0.02227785	14.08338	0.576633	0.005041945	-4078282
14773	1	669.1626	663.5194	5.643187	0.7713043	0.04503341	-0.01799331	0.005803058	0.9999994	0.9652655	1	0.02286182	15.39184	-0.2756589	0.005803058	459931.8
14774	0	669.3663	663.5169	5.849382	0.4995873	0.0559554	-0.01962233	0.005809915	1	0.9720454	1	0.02549887	12.38749	-0.07561642	0.005809915	3280913
14775	1	667.1703	661.4241	5.74618	0.8325004	0.04334664	-0.009150153	0.00558471	0.999999	0.9639139	1	0.02200356	15.99079	0.1574246	0.00558471	-173414.6
14776	0	667.5649	662.4473	5.117558	0.4237303	0.06075792	-0.01576287	0.005534298	1	0.974255	1	0.0259327	11.40834	-0.4776399	0.005534298	1.256248e+08
14777	1	668.3695	662.5437	5.825775	0.5160937	0.0550533	-0.01673901	0.00493422	1	0.9715873	1	0.02330859	12.59047	-0.09483932	0.00493422	3429846
14778	0	668.0854	662.4242	5.661128	0.7972257	0.04429524	-0.02277378	0.005372314	0.9999993	0.9646867	1	0.02181595	15.64835	0.2157478	0.005372314	-336271.8
14779	1	665.9471	662.8676	3.079553	0.5461437	0.0535173	-0.01498626	0.0059317	1	0.9707719	1	0.02519717	12.95183	0.8444908	0.0059317	-2.310067e+07
14780	0	668.5972	662.7681	5.829115	0.4839603	0.05685162	-0.01822629	0.004966931	1	0.9724861	1	0.0237646	12.19222	-0.09110305	0.004966931	5686652
14781	1	668.5733	663.2758	5.297493	0.7566044	0.04546877	-0.0217378	0.005737138	0.9999995	0.9655981	1	0.02284122	15.24447	0.3694665	0.005737138	-802563.1
14782	0	668.4754	662.8054	5.670043	0.7739365	0.04495676	-0.01983088	0.006041253	0.9999994	0.9652063	1	0.02330644	15.41809	-0.2534146	0.006041253	406854.9
14783	1	668.4193	662.7403	5.679031	0.8713376	0.04236961	-0.01631381	0.005842585	0.9999987	0.9630818	1	0.02225075	16.35954	0.2008251	0.005842585	-165416.9
14784	0	663.5731	659.4181	4.154974	0.9668355	0.04022271	-0.007560046	0.006183374	0.9999974	0.9611113	1	0.02230301	17.23273	0.6530822	0.006183374	-253379.5
14785	1	670.0352	664.168	5.867124	0.6404023	0.0494221	-0.01800843	0.005710901	0.9999999	0.96835	1	0.02375899	14.02504	-0.02044701	0.005710901	17702
14786	0	669.0764	663.5074	5.569033	0.4893274	0.05653897	-0.01827757	0.005756144	1	0.9723339	1	0.0255126	12.25964	0.2546192	0.005756144	-1.92692e+07
14787	1	668.5056	663.6369	4.86869	0.470449	0.05766223	-0.01934766	0.005645418	1	0.9728729	1	0.02551577	12.02082	0.4943069	0.005645418	-5.193611e+07
14788	0	669.2489	663.3869	5.862003	0.7320583	0.04622478	-0.01382078	0.005724869	0.9999996	0.9661608	1	0.02300569	14.99514	0.01307913	0.005724869	-70271.12
14789	1	669.22	663.5414	5.678597	0.7230176	0.04651288	-0.01624911	0.005294085	0.9999997	0.9663704	1	0.02219203	14.90226	0.2020739	0.005294085	-625346.2
14790	0	668.3641	662.8011	5.563007	0.445202	0.05927467	-0.02273261	0.005782071	1	0.9736108	1	0.0261813	11.69382	0.2564234	0.005782071	-4.725935e+07
14791	1	669.9253	664.2501	5.675187	0.6549259	0.04887104	-0.01850156	0.005630824	0.9999998	0.9679931	1	0.02345993	14.18319	0.203841	0.005630824	-1353346
14792	0	667.3354	661.5043	5.831082	0.5691956	0.0524224	-0.02737653	0.005933375	0.9999999	0.9701614	1	0.0249416	13.22235	0.05705395	0.005933375	-1599165
14793	1	669.3667	663.783	5.583747	0.5101087	0.05537532	-0.0167907	0.005286028	1	0.9717526	1	0.02419568	12.51726	0.2487383	0.005286028	-1.29252e+07
14794	0	668.5969	662.8396	5.757358	0.8432186	0.04307027	-0.01695273	0.005918901	0.999999	0.9636823	1	0.02258002	16.0934	0.144324	0.005918901	-153702.8
14795	1	666.5243	663.4617	3.062545	0.4639091	0.05806724	-0.02112643	0.005683055	1	0.9730621	1	0.02569044	11.93697	0.8483976	0.005683055	-1.000703e+08
14796	0	666.6414	660.7694	5.871947	0.8780967	0.04220622	-0.02381385	0.005276183	0.9999986	0.9629389	1	0.02110392	16.42287	-0.06326073	0.005276183	28521.57
14797	1	669.6404	663.7781	5.862262	0.6502331	0.04904708	-0.02029323	0.005848864	0.9999998	0.968108	1	0.02395286	14.13228	-0.04500298	0.005848864	159108
14798	0	668.9891	663.2362	5.752859	0.517837	0.05496056	-0.0143047	0.005592416	1	0.9715394	1	0.02479364	12.61172	-0.2004836	0.005592416	7937381
14799	1	667.9231	662.0774	5.845705	0.5015887	0.05584365	-0.01479823	0.006008584	1	0.9719895	1	0.02590526	12.41228	-0.0301659	0.006008584	868855.3
14800	0	669.6907	663.9299	5.760885	0.6379727	0.04951612	-0.02057341	0.005268585	0.9999999	0.9684101	1	0.02284206	13.99841	-0.198841	0.005268585	1333553
14801	1	666.4993	660.964	5.535292	0.5226339	0.05470775	-0.01862049	0.006383082	1	0.9714079	1	0.02642741	12.67	-0.3060534	0.006383082	1.130286e+07
14802	0	668.8711	663.6043	5.266831	0.7254911	0.04643352	-0.01552886	0.005799187	0.9999996	0.9663129	1	0.02320675	14.92773	-0.4323977	0.005799187	1164137
14803	1	668.5541	664.0901	4.463993	0.6323402	0.04973616	-0.01991503	0.005737379	0.9999999	0.9685498	1	0.02388955	13.93648	0.592813	0.005737379	-4917587
14804	0	669.4258	663.6259	5.799955	0.7577863	0.0454333	-0.01642531	0.005446512	0.9999995	0.9655713	1	0.02224648	15.25637	-0.1695123	0.005446512	310520.2
14805	1	669.9967	664.1605	5.836183	0.5309331	0.05427849	-0.02129998	0.005462755	1	0.9711818	1	0.02435201	12.7702	0.06463335	0.005462755	-2945931
14806	0	668.6995	662.8495	5.850011	0.8656172	0.04250937	-0.01656677	0.005559734	0.9999987	0.9632032	1	0.02174124	16.30575	0.0580761	0.005559734	-59461.2
14807	1	663.0349	658.9409	4.093961	0.3523622	0.06662742	-0.02787133	0.00494035	1	0.976523	1	0.02565786	10.40333	-0.7176503	0.00494035	1.224833e+09
14808	0	669.6251	663.8913	5.733859	0.6498323	0.0490622	-0.01569217	0.005737653	0.9999998	0.9681178	1	0.0237277	14.12793	-0.2172774	0.005737653	1304314
14809	1	669.3512	663.5837	5.76746	0.4866936	0.05669175	-0.02298921	0.00530672	1	0.9724085	1	0.02452946	12.2266	0.1345113	0.00530672	-1.167768e+07
14810	0	667.6808	662.0629	5.617937	0.5219101	0.05474568	-0.01274812	0.005880219	1	0.9714277	1	0.02537387	12.66122	0.2263901	0.005880219	-9518432
14811	1	669.334	663.4805	5.853468	0.4712492	0.05761324	-0.02298921	0.00556172	1	0.9728498	1	0.02531516	12.03104	-0.07983263	0.00556172	5658205
14812	0	667.5639	664.2852	3.278666	0.541324	0.05375502	-0.01879394	0.005527546	1	0.9709011	1	0.02437759	12.89456	-0.8692495	0.005527546	2.466281e+07
14813	1	667.7269	661.8952	5.831711	0.4326638	0.06012739	-0.01945315	0.004882771	1	0.9739851	1	0.02423173	11.52798	-0.05174818	0.004882771	7180484
14814	0	669.0156	663.3427	5.672937	0.6466022	0.04918459	-0.0230031	0.005832919	0.9999999	0.9681971	1	0.02395369	14.09277	-0.2563842	0.005832919	1570290
14815	1	667.0635	662.2484	4.81511	0.3828441	0.06391999	-0.02276457	0.005596293	1	0.9755286	1	0.02674752	10.84398	0.5070666	0.005596293	-3.959605e+08
14816	0	667.8545	662.267	5.587502	0.5301326	0.05431946	-0.01375647	0.005956621	1	0.9712035	1	0.02543857	12.76057	-0.2952152	0.005956621	9776024
14817	1	668.5943	662.7425	5.851799	0.4331054	0.06009673	-0.02069945	0.005810341	1	0.9739718	1	0.0264266	11.53386	-0.05245509	0.005810341	6991700
14818	0	669.4584	663.5909	5.867544	0.7172669	0.04669897	-0.01654481	0.005287661	0.9999997	0.9665044	1	0.02222288	14.84288	-0.0001898224	0.005287661	-49716.94
14819	1	668.111	662.7612	5.349744	0.6714801	0.04826486	-0.01715345	0.005005993	0.9999998	0.9675911	1	0.02198243	14.36132	-0.3992976	0.005005993	1916297
14820	0	665.9196	662.4844	3.435256	0.6139359	0.05047614	-0.019519	0.006199772	0.9999999	0.9690109	1	0.02501762	13.73217	0.7845067	0.006199772	-8174854
14821	1	668.1663	662.4215	5.744835	0.7108994	0.04690764	-0.01637014	0.006203114	0.9999997	0.9666534	1	0.02412357	14.77685	-0.1901299	0.006203114	564640.4
14822	0	667.2643	661.6467	5.617569	0.9386223	0.04082275	-0.02021994	0.005998481	0.9999978	0.9616829	1	0.02213027	16.97943	-0.286909	0.005998481	123910.7
14823	1	669.6034	663.8259	5.777469	0.5568144	0.05300202	-0.01950836	0.005139373	1	0.9704877	1	0.02334083	13.07775	0.1226971	0.005139373	-3241712
14824	0	669.6899	663.8459	5.843978	0.6021927	0.05096593	-0.02098163	0.005807573	0.9999999	0.9693087	1	0.02433057	13.60021	-0.1002333	0.005807573	942348.3
14825	1	669.3232	663.5342	5.788944	0.4673723	0.05785171	-0.01889002	0.005666525	1	0.9729617	1	0.0256054	11.98145	0.1127198	0.005666525	-1.41381e+07
14826	0	666.676	661.5692	5.106773	0.6574956	0.04877544	-0.02261392	0.004890546	0.9999998	0.9679304	1	0.02184209	14.21099	-0.4775049	0.004890546	2685484
14827	1	669.6842	663.9417	5.742508	0.4919752	0.05638662	-0.02155529	0.005438416	1	0.9722592	1	0.02476505	12.29276	0.1558793	0.005438416	-1.193312e+07
14828	0	659.7795	655.0756	4.703912	0.8457661	0.04300535	-0.03408401	0.006263997	0.9999989	0.9636275	1	0.02321144	16.1177	-0.5856528	0.006263997	514870.4
14829	1	670.1891	664.3208	5.86829	0.6069219	0.05076697	-0.02035387	0.005500083	0.9999999	0.9691884	1	0.02363144	13.65351	-0.04993612	0.005500083	330077
14830	0	669.7749	663.9508	5.824126	0.6591817	0.04871302	-0.01516439	0.005469312	0.9999998	0.9678893	1	0.02308362	14.2292	0.08495856	0.005469312	-579407.1
14831	1	668.5675	663.9015	4.665981	0.6060189	0.05080478	-0.01815127	0.005181757	0.9999999	0.9692113	1	0.02294594	13.64335	0.5455432	0.005181757	-6366140
14832	0	670.2038	664.3762	5.827629	0.5963441	0.05121524	-0.01800937	0.005486876	0.9999999	0.9694581	1	0.02370703	13.534	0.07915688	0.005486876	-1251205
14833	1	662.7751	657.3709	5.404237	0.2685866	0.07631422	-0.01815127	0.005027171	1	0.979503	1	0.02769999	9.082805	0.3139646	0.005027171	-1.304367e+10
14834	0	670.1031	664.233	5.870023	0.6225032	0.05012759	-0.02083804	0.005486919	0.9999999	0.9687954	1	0.02345404	13.82766	-0.01091939	0.005486919	-90214.56
14835	1	666.9221	661.0546	5.867446	0.6484607	0.04911406	-0.02892403	0.005667232	0.9999998	0.9681515	1	0.0235941	14.11301	-0.05656323	0.005667232	181822.7
14836	0	666.9821	661.9577	5.024397	0.7722917	0.04500461	-0.02235585	0.005139192	0.9999994	0.9652433	1	0.02150755	15.40169	-0.5080333	0.005139192	858988
14837	1	669.7968	664.0284	5.768444	0.6484607	0.04911406	-0.01539293	0.00551087	0.9999998	0.9681515	1	0.02326634	14.11301	-0.1937399	0.00551087	1173245
14838	0	668.3457	663.2496	5.096061	0.5684535	0.05245661	-0.02148685	0.0059601	0.9999999	0.9701809	1	0.02500587	13.21372	0.4287544	0.0059601	-8621605
14839	1	667.09	661.2392	5.85078	0.7123398	0.04686019	-0.02800352	0.005591091	0.9999997	0.9666196	1	0.02289103	14.79181	0.05319089	0.005591091	-259873.5
14840	0	669.5591	663.6943	5.864865	0.7158262	0.04674594	-0.01640037	0.005819716	0.9999997	0.966538	1	0.02332587	14.82797	-0.01501242	0.005819716	-4283.012
14841	1	666.7926	661.0098	5.782835	0.8286794	0.04344646	-0.02440027	0.006166742	0.9999991	0.9639968	1	0.02314835	15.95405	0.1090179	0.006166742	-143399.8
14842	0	667.8708	662.0165	5.854339	0.8354596	0.0432698	-0.02229817	0.006026988	0.999999	0.9638498	1	0.02283798	16.01919	-0.06698458	0.006026988	45392.61
14843	1	668.8328	663.0516	5.781183	0.8295871	0.04342268	-0.01977062	0.00572481	0.9999991	0.9639771	1	0.02229738	15.96279	0.1318977	0.00572481	-161781.1
14844	0	667.627	661.7786	5.84834	0.4019687	0.06238089	-0.01769527	0.005849544	1	0.9749248	1	0.0270148	11.11153	-0.01288007	0.005849544	-2200227
14845	1	667.0476	663.5222	3.525419	0.7472056	0.04575384	-0.01586976	0.005819845	0.9999996	0.9658125	1	0.02307727	15.14948	0.7736654	0.005819845	-1774278
14846	0	668.8328	662.9812	5.851614	0.5974009	0.05116992	-0.02542162	0.005378417	0.9999999	0.969431	1	0.02346117	13.54599	-0.09834296	0.005378417	925500
14847	1	664.9351	659.2372	5.697972	0.7766331	0.04487864	-0.009993009	0.004903917	0.9999994	0.9651458	1	0.02098004	15.44492	0.1740379	0.004903917	-312639.1
14848	0	668.4464	662.6347	5.811675	0.4942514	0.05625663	-0.01439176	0.005784707	1	0.9721951	1	0.02551188	12.32116	0.08326286	0.005784707	-6300331
14849	1	666.2587	661.6374	4.621289	0.9182867	0.04127228	-0.02229951	0.005634607	0.9999981	0.9621002	1	0.02156632	16.79449	-0.6141445	0.005634607	317480.7
14850	0	664.2868	664.0556	0.2312722	0.6450079	0.04924534	-0.02011852	0.005734776	0.9999999	0.9682364	1	0.02376598	14.07539	1.215533	0.005734776	-8477026
14851	1	669.5367	663.6878	5.848848	0.5774656	0.05204567	-0.0210726	0.005851638	0.9999999	0.9699454	1	0.02468005	13.31806	0.02939325	0.005851638	-847408.6
14852	0	670.0119	664.1762	5.835704	0.6200273	0.05022758	-0.02121616	0.005557258	0.9999999	0.9688575	1	0.02362743	13.80013	0.07060905	0.005557258	-862315
14853	1	668.9103	663.8611	5.049226	0.5014839	0.05584948	-0.02204423	0.005565706	1	0.9719924	1	0.02493358	12.41099	0.4456305	0.005565706	-2.649069e+07
14854	0	667.6438	662.078	5.565708	0.8002559	0.04421129	-0.01039352	0.005557258	0.9999993	0.9646197	1	0.02216725	15.67806	-0.3164082	0.005557258	420002.4
14855	1	666.9449	663.9566	2.98837	0.5083609	0.05547044	-0.02064173	0.005254794	1	0.971801	1	0.0241448	12.49579	0.8601719	0.005254794	-4.419909e+07
14856	0	667.0682	661.8741	5.194099	0.4407911	0.0595705	-0.027117	0.00546289	1	0.9737419	1	0.02551185	11.63575	-0.4551167	0.00546289	7.964393e+07
14857	1	669.0769	663.4392	5.63766	0.6922862	0.04753405	-0.01500134	0.005259705	0.9999997	0.9670928	1	0.02236135	14.58212	-0.2782698	0.005259705	1045156
14858	0	666.9452	661.1774	5.767788	0.495175	0.05620414	-0.02469978	0.006180624	1	0.9721691	1	0.02635817	12.33267	-0.1646372	0.006180624	8878044
14859	1	669.4344	663.5794	5.855001	0.5192055	0.05488808	-0.01719753	0.005144818	1	0.9715018	1	0.02376507	12.62837	-0.004331513	0.005144818	-535955.2
14860	0	668.2455	662.401	5.844487	0.8131339	0.0438598	-0.01811209	0.005190837	0.9999992	0.9643361	1	0.02133865	15.8037	-0.1114804	0.005190837	114528.6
14861	1	665.9125	661.5375	4.374989	0.7213176	0.04656766	-0.02698022	0.005829947	0.9999997	0.9664099	1	0.0233018	14.88473	0.6123754	0.005829947	-1863665
14862	0	669.1589	663.4911	5.667798	0.477838	0.05721466	-0.01633387	0.005475063	1	0.9726607	1	0.02503014	12.11485	0.2035753	0.005475063	-1.927124e+07
14863	1	668.4329	662.6666	5.766328	0.4116389	0.06164381	-0.01786796	0.005227493	1	0.974625	1	0.02538671	11.24439	-0.1821397	0.005227493	5.930523e+07
14864	0	666.7763	662.9355	3.840766	0.5917886	0.05141198	-0.02577184	0.005500944	0.9999999	0.969575	1	0.02378295	13.48221	0.7185818	0.005500944	-1.020716e+07
14865	1	668.9325	663.7149	5.217614	0.6272464	0.0499377	-0.01878236	0.00514424	0.9999999	0.9686768	1	0.02266678	13.88024	-0.4475365	0.00514424	3670042
14866	0	666.833	661.0329	5.800098	0.5630219	0.05270903	-0.02587659	0.004898924	1	0.9703237	1	0.02272521	13.15044	-0.137057	0.004898924	2307878
14867	1	665.5662	660.1337	5.432524	1.064308	0.03833664	-0.01618183	0.00627463	0.9999952	0.959198	1	0.02193391	18.08054	-0.3630679	0.00627463	72805.14
14868	0	664.5528	658.9097	5.64318	0.5077091	0.05550604	-0.00728962	0.005332918	1	0.9718191	1	0.02433143	12.48778	-0.2686763	0.005332918	1.326644e+07
14869	1	667.5786	663.8178	3.760779	0.6386316	0.04949057	-0.01517009	0.005327641	0.9999999	0.9683938	1	0.0229638	14.00564	-0.7869778	0.005327641	5726641
14870	0	668.6733	662.8423	5.830964	0.7592532	0.04538939	-0.02348395	0.005685523	0.9999995	0.965538	1	0.02271838	15.27113	-0.135298	0.005685523	223641.3
14871	1	669.1507	663.7886	5.362142	0.5673438	0.05250788	-0.01525049	0.005325097	0.9999999	0.97021	1	0.02364781	13.20082	-0.3982404	0.005325097	7455006
14872	0	669.5913	663.7298	5.86148	0.6354178	0.04961557	-0.01576265	0.005819034	0.9999999	0.9684734	1	0.02402976	13.97036	-0.01273962	0.005819034	-23344.56
14873	1	669.5907	663.7999	5.790775	0.5272128	0.05446966	-0.01581957	0.005383808	1	0.9712829	1	0.02421794	12.72538	-0.168823	0.005383808	5575720
14874	0	669.7579	663.9155	5.842431	0.6262589	0.04997706	-0.01526244	0.005365686	0.9999999	0.9687014	1	0.02315864	13.86931	-0.1107688	0.005365686	827863.3
14875	1	669.8315	664.0285	5.803081	0.515423	0.05508911	-0.01727647	0.005463581	1	0.9716058	1	0.02453503	12.58229	-0.15711	0.005463581	6211613
14876	0	667.5091	661.8527	5.656456	0.9093165	0.04147536	-0.01707666	0.006120976	0.9999983	0.9622858	1	0.02253307	16.71227	-0.259695	0.006120976	138875
14877	1	669.5164	663.7453	5.771033	0.5421496	0.05371407	-0.0224823	0.005238039	1	0.9708789	1	0.02372157	12.90439	0.1321968	0.005238039	-4427298
14878	0	666.9706	662.857	4.113553	0.5610552	0.05280133	-0.01287647	0.005266999	1	0.9703755	1	0.02358409	13.12746	-0.7192217	0.005266999	1.510133e+07
14879	1	668.7053	663.4246	5.280717	0.5990664	0.05109874	-0.02442393	0.005451685	0.9999999	0.9693885	1	0.02360399	13.56486	-0.4292507	0.005451685	5022379
14880	0	668.371	662.6074	5.763538	0.6356097	0.04960808	-0.02233577	0.006101584	0.9999999	0.9684686	1	0.02460439	13.97247	-0.1800344	0.006101584	1214875
14881	1	668.8261	664.1583	4.667808	0.5615574	0.05277772	-0.01660163	0.005494246	1	0.9703623	1	0.0240821	13.13333	-0.6003277	0.005494246	1.238594e+07
14882	0	669.5355	663.6774	5.85813	0.5087008	0.05545191	-0.0223941	0.005675356	1	0.9717916	1	0.02508822	12.49997	0.01156324	0.005675356	-1693910
14883	1	668.9879	663.3048	5.683031	0.6272113	0.0499391	-0.01332331	0.005319101	0.9999999	0.9686776	1	0.02304913	13.87985	0.1966866	0.005319101	-1798443
14884	0	667.2398	661.7638	5.475995	0.7527477	0.0455851	-0.02059083	0.00629747	0.9999995	0.9656859	1	0.02396125	15.20556	-0.3416029	0.00629747	683512.5
14885	1	668.5178	662.7942	5.723576	0.4204652	0.06099337	-0.0174384	0.005570444	1	0.9743544	1	0.02606761	11.3643	-0.2193436	0.005570444	5.92083e+07
14886	0	665.8273	660.2665	5.560861	0.548795	0.05338787	-0.01226408	0.004814506	1	0.970701	1	0.02267317	12.98323	-0.2987634	0.004814506	7388334
14887	1	668.4573	662.6001	5.857259	0.6316031	0.04976518	-0.02595714	0.005375006	0.9999999	0.9685682	1	0.02312955	13.92836	-0.08962283	0.005375006	515724.3
14888	0	668.8759	663.0459	5.830028	0.4166008	0.06127561	-0.01862271	0.005406062	1	0.9744725	1	0.02573945	11.31196	0.06148407	0.005406062	-2.570901e+07
14889	1	666.9449	661.1829	5.761968	0.5736996	0.05221621	-0.01073392	0.005070808	0.9999999	0.9700436	1	0.0230121	13.27456	0.1295343	0.005070808	-2487310
14890	0	667.8587	662.4786	5.380166	0.4166008	0.06127561	-0.02186063	0.005055162	1	0.9744725	1	0.02489008	11.31196	-0.3848661	0.005055162	1.165009e+08
14891	1	669.4894	663.7524	5.737009	0.5876729	0.0515917	-0.01946367	0.005125579	0.9999999	0.969681	1	0.02299728	13.43525	-0.2108639	0.005125579	2779821
14892	0	666.9865	661.6702	5.316317	0.5005322	0.05590255	-0.0140735	0.004944899	1	0.972019	1	0.02351308	12.3992	-0.4063796	0.004944899	2.260174e+07
14893	1	665.3233	660.323	5.00028	0.6537113	0.04891642	-0.02689335	0.004964688	0.9999998	0.9680228	1	0.02203882	14.17003	0.4563612	0.004964688	-2984435
14894	0	667.3392	661.6916	5.647535	0.5811165	0.05188192	-0.02688548	0.005949975	0.9999999	0.9698506	1	0.02484738	13.36009	-0.2665308	0.005949975	3818852
14895	1	667.14	661.4929	5.647146	0.5622045	0.05274733	-0.01476979	0.004833005	1	0.9703452	1	0.02258	13.1409	-0.2535753	0.004833005	5018180
14896	0	668.1441	663.1172	5.026928	0.761333	0.04532735	-0.02227993	0.00573817	0.9999995	0.9654908	1	0.02280772	15.29203	-0.5083577	0.00573817	953123
14897	1	667.9211	662.2752	5.64587	0.5291532	0.0543697	-0.01921133	0.006166432	1	0.9712301	1	0.02589467	12.74878	-0.2568424	0.006166432	8387368
14898	0	667.0546	662.0907	4.963885	0.5391528	0.05386315	-0.02227993	0.004860635	1	0.9709595	1	0.02288271	12.86867	-0.5168174	0.004860635	1.484571e+07
14899	1	668.0953	662.9067	5.188646	0.5410763	0.05376732	-0.01402844	0.005818954	1	0.9709078	1	0.02501478	12.89161	-0.4551575	0.005818954	1.284296e+07
14900	0	668.7847	662.9968	5.787957	0.5262187	0.05452109	-0.01964288	0.006008316	1	0.97131	1	0.02559609	12.71338	-0.1568048	0.006008316	5081267
14901	1	668.1407	662.3154	5.825282	0.4732294	0.05749258	-0.01780959	0.006021604	1	0.9727928	1	0.0263134	12.05629	-0.1002679	0.006021604	7897368
14902	0	667.8915	662.0564	5.835163	0.4900106	0.05649954	-0.02182008	0.004851347	1	0.9723146	1	0.02341362	12.26819	-0.02476399	0.004851347	205265.8
14903	1	669.6114	663.769	5.842414	0.7125804	0.04685228	-0.01493056	0.005539797	0.9999997	0.966614	1	0.02278386	14.79431	-0.1164936	0.005539797	324244.8
14904	0	668.9671	663.5144	5.452776	0.6439733	0.04928488	-0.02347303	0.005399205	0.9999999	0.9682619	1	0.02306943	14.06409	-0.3661023	0.005399205	2380464
14905	1	668.3086	663.29	5.018517	0.5146484	0.05513055	-0.01537829	0.005731455	1	0.9716271	1	0.02513875	12.57283	-0.5072719	0.005731455	2.2142e+07
14906	0	669.3018	663.6853	5.616542	0.6722355	0.04823774	-0.02228743	0.005404412	0.9999998	0.9675729	1	0.02283404	14.3694	-0.2921978	0.005404412	1341806
14907	1	669.1178	663.8982	5.219601	0.5326747	0.05418969	-0.02269137	0.005544914	1	0.9711345	1	0.02451437	12.79113	-0.4483928	0.005544914	1.418527e+07
14908	0	668.1556	662.3399	5.815722	0.5353007	0.0540566	-0.01937503	0.006162577	1	0.9710635	1	0.02581193	12.82262	0.052735	0.006162577	-2302784
14909	1	666.95	661.3695	5.580551	0.441244	0.05953992	-0.01740655	0.004830886	1	0.9737284	1	0.0239846	11.64172	0.2334808	0.004830886	-4.623207e+07
14910	0	668.6946	663.8539	4.840718	0.7215096	0.04656146	-0.01635354	0.005445931	0.9999997	0.9664055	1	0.02251979	14.88671	-0.5589439	0.005445931	1578474
14911	1	668.3026	664.0756	4.226966	0.6258188	0.04999463	-0.0209169	0.005337299	0.9999999	0.9687124	1	0.02310135	13.86443	0.6437324	0.005337299	-5793725
14912	0	668.9511	663.6797	5.271413	0.6352928	0.04962045	-0.02094224	0.00519417	0.9999999	0.9684765	1	0.02270406	13.96898	0.3763764	0.00519417	-3072981
14913	1	668.6068	663.6439	4.962924	0.7318362	0.04623179	-0.01505309	0.005706683	0.9999996	0.9661659	1	0.02297086	14.99287	0.4711262	0.005706683	-1272905
14914	0	667.4004	661.8858	5.514595	0.5516449	0.05324979	-0.02542442	0.004998722	1	0.970625	1	0.02307297	13.0169	-0.3311539	0.004998722	7543814
