Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
171	1	356.9898	353.7109	3.278908	12.99354	0.01093145	0.008110071	0.0166778	0.9696281	0.8570393	1	0.01909516	63.40851	0.01666241	0.2670258
172	0	357.4131	354.2647	3.148362	17.48552	0.009375331	-0.007180797	0.01727971	0.9500546	0.8335729	1	0.01800017	73.93309	0.01723661	-0.1437729
173	1	357.3815	353.9952	3.386241	10.5822	0.01213516	-0.001573946	0.01632735	0.9793286	0.871156	1	0.01990653	57.1189	0.01632037	-0.07614128
174	0	355.4175	353.0463	2.371145	20.27532	0.00867019	0.02396797	0.02001914	0.9374273	0.8202938	1	0.01863168	79.94602	0.01994076	0.3830419
175	1	357.6549	354.8806	2.774314	14.83583	0.01021149	-0.07456122	0.01855309	0.9617688	0.8470424	1	0.01946559	67.87915	0.01852597	-1.950269
176	0	357.0141	354.2224	2.791652	18.10921	0.00920445	0.005630097	0.01855036	0.9472506	0.8305321	1	0.0184795	75.30566	0.01849875	0.1067329
177	1	358.8201	355.4305	3.389547	9.066774	0.0131207	-0.04421557	0.01637477	0.9849146	0.8808101	1	0.02072913	52.82854	0.01637104	-2.931024
178	0	356.6511	353.0524	3.598663	16.31435	0.009720901	-0.05287103	0.01562101	0.9552778	0.8394097	1	0.01742701	71.30483	0.01558977	-1.182211
179	1	358.9664	355.7743	3.19209	12.31688	0.01123421	-0.02104988	0.01712327	0.9724297	0.8608694	1	0.0196146	61.69969	0.01711025	-0.7634973
180	0	357.7629	353.8782	3.884736	10.72056	0.01205555	-0.01248067	0.01454285	0.9787958	0.8703081	1	0.0187255	57.49609	0.01453631	-0.5885953
181	1	356.5562	352.8344	3.721799	12.31688	0.01123421	0.002464012	0.01507961	0.9724297	0.8608694	1	0.01840693	61.69969	0.01506815	0.08937183
182	0	359.6291	356.1917	3.437425	10.88185	0.01196464	-0.04408498	0.01620686	0.9781706	0.8693261	1	0.01969311	57.93299	0.01619914	-2.01952
183	1	358.1871	354.8254	3.361701	10.14495	0.01239713	-0.07257753	0.01635449	0.9809891	0.8738703	1	0.02013696	55.91192	0.01634858	-3.817675
184	0	355.7698	351.3847	4.385061	5.259596	0.01724364	-0.0482548	0.01268607	0.9959617	0.9092891	1	0.02091669	40.19727	0.01268587	-11.94925
185	1	359.3374	355.6782	3.659129	10.33957	0.01227852	-0.05758936	0.01534574	0.9802545	0.8726556	1	0.01941252	56.45202	0.01533976	-2.916577
186	0	355.082	351.0026	4.079401	4.89914	0.01786727	-0.03651798	0.01383171	0.9966915	0.9124548	1	0.02223218	38.79424	0.01383156	-11.03776
187	1	359.2976	355.8362	3.461483	11.8929	0.01143655	-0.05843365	0.01607614	0.9741564	0.8633184	1	0.0191758	60.60807	0.01606541	-2.261049
188	0	358.3326	354.2568	4.075801	6.968356	0.01497693	-0.04872054	0.01383435	0.9916657	0.8955659	1	0.02035663	46.28098	0.01383339	-5.845793
189	1	359.6387	356.1317	3.507021	11.77535	0.01149452	-0.04115334	0.01596027	0.9746309	0.8640044	1	0.01915493	60.30239	0.01595	-1.622185
190	0	358.7374	355.6449	3.092512	11.2683	0.01175462	-0.03164085	0.0174978	0.9766548	0.8670005	1	0.02028201	58.96809	0.01748826	-1.355345
191	1	358.3233	354.5025	3.820804	7.243781	0.01468847	-0.03349233	0.01479455	0.9908607	0.8935164	1	0.0208475	47.18989	0.01479331	-3.664637
192	0	356.8262	353.5001	3.32605	9.761641	0.01264083	-0.08431696	0.01639108	0.9824138	0.8762955	1	0.02035666	54.834	0.01638601	-4.794493
193	1	356.2152	351.8739	4.341314	6.754078	0.01521337	-0.0222758	0.0128707	0.9922724	0.897188	1	0.01978922	45.56171	0.01286993	-2.882619
194	0	358.6779	355.8489	2.829038	15.03959	0.01013979	-0.04918924	0.01848087	0.9608825	0.8459715	1	0.01935935	68.3591	0.01845259	-1.257474
195	1	358.6341	355.7048	2.929293	12.90904	0.010968	-0.02867243	0.01811499	0.9699808	0.8575126	1	0.01993415	63.19725	0.01809866	-0.9551378
196	0	358.4714	354.9837	3.487694	14.83154	0.01021301	-0.03107068	0.0160563	0.9617874	0.847065	1	0.01810984	67.86901	0.01603285	-0.8131003
197	1	359.4875	356.1765	3.310982	12.65199	0.01108133	-0.03354649	0.01669503	0.9710489	0.858961	1	0.01923555	62.55089	0.01668104	-1.15873
198	0	359.0263	355.4825	3.543856	9.188893	0.0130325	-0.05796863	0.01576245	0.9844833	0.880005	1	0.02026939	53.18606	0.01575865	-3.735882
199	1	359.4305	356.0454	3.385105	12.6212	0.01109513	-0.05176732	0.0163879	0.9711763	0.8591353	1	0.01906965	62.47311	0.01637428	-1.795999
200	0	358.0773	354.7664	3.310939	10.35508	0.0122692	-0.07366322	0.01653514	0.9801956	0.8725592	1	0.02014314	56.49488	0.01652866	-3.719536
201	1	356.7402	353.067	3.673178	8.620965	0.0134582	-0.004148106	0.0152762	0.9864574	0.8837939	1	0.02027758	51.50371	0.01527339	-0.3062998
202	0	359.5018	356.1535	3.348216	10.98736	0.01190622	-0.03922453	0.01654445	0.9777591	0.8686874	1	0.01984852	58.21722	0.01653626	-1.763624
203	1	358.98	355.8039	3.176119	14.21498	0.01043899	-0.02186918	0.01719562	0.9644502	0.8503462	1	0.01894755	66.39986	0.01717389	-0.6151707
204	0	358.0501	354.3445	3.7056	7.046326	0.01489357	-0.04741384	0.0151962	0.9914406	0.8949818	1	0.02127561	46.54003	0.01519509	-5.539413
205	1	354.9201	350.5172	4.402888	6.976125	0.01496857	-0.07191362	0.01251474	0.9916434	0.8955076	1	0.01935601	46.30685	0.01251386	-8.605592
206	0	358.23	354.8207	3.409296	8.82631	0.01329961	-0.06250965	0.01623422	0.9857532	0.8824106	1	0.02078022	52.11786	0.01623093	-4.387612
207	1	359.289	355.9681	3.320905	13.87988	0.01056783	-0.03456161	0.01666532	0.9658846	0.852156	1	0.01876786	65.59032	0.01664592	-1.013079
208	0	359.1535	355.9086	3.244849	11.6553	0.0115546	-0.057757	0.01687769	0.9751135	0.8647083	1	0.01974918	59.98883	0.01686723	-2.320815
209	1	358.3414	354.6452	3.696179	11.75192	0.01150618	-0.01391706	0.01524409	0.9747253	0.8641415	1	0.01872972	60.2413	0.01523435	-0.5506309
210	0	358.8983	355.3654	3.532875	9.120691	0.01308154	-0.05962564	0.01579497	0.9847246	0.880454	1	0.02032843	52.98667	0.01579128	-3.903386
211	1	357.4536	353.4214	4.032227	6.790535	0.01517236	-0.0633786	0.01393361	0.9921704	0.8969102	1	0.02056238	45.68486	0.01393275	-8.094754
212	0	358.9908	355.2319	3.75889	11.28035	0.01174824	-0.05636558	0.01498915	0.9766071	0.8669286	1	0.01876678	59.00009	0.01498095	-2.409521
213	1	357.9229	354.0309	3.891988	6.790535	0.01517236	-0.05596642	0.01448292	0.9921704	0.8969102	1	0.02096379	45.68486	0.01448204	-7.148067
214	0	358.9786	355.7358	3.242848	10.26007	0.01232657	-0.04264935	0.01692528	0.9805554	0.8731505	1	0.02042697	56.23196	0.01691888	-2.193382
215	1	358.5334	355.4508	3.082582	16.88691	0.009547691	-0.03164706	0.01757265	0.9527319	0.8365347	1	0.0183182	72.59841	0.01753339	-0.6695221
216	0	358.2281	354.228	4.000146	8.077665	0.01390621	-0.02331558	0.01413424	0.9882643	0.8875326	1	0.01982693	49.84444	0.01413229	-1.986722
217	1	359.1865	355.9791	3.20746	13.84652	0.0105809	-0.02688421	0.01708351	0.9660268	0.8523372	1	0.01901362	65.50929	0.01706379	-0.7913364
218	0	356.8013	353.6843	3.116958	8.685592	0.01340769	-0.06040026	0.01732529	0.9862369	0.8833569	1	0.02155421	51.69774	0.01732201	-4.388578
219	1	357.8717	353.7348	4.136934	6.477392	0.01553575	-0.04765888	0.01361028	0.993029	0.8993203	1	0.02056433	44.61627	0.01360962	-6.836769
220	0	358.247	355.1552	3.091715	10.72926	0.0120506	-0.02477039	0.0174935	0.9787622	0.8702549	1	0.02053325	57.51974	0.01748561	-1.166335
221	1	358.2293	354.3088	3.920547	6.802284	0.01515922	-0.04765888	0.01440619	0.9921374	0.8968209	1	0.02089912	45.72448	0.0144053	-6.061495
222	0	357.85	354.1203	3.729742	11.56616	0.01159981	-0.0735276	0.01500139	0.9754705	0.8652331	1	0.01865546	59.75506	0.01499236	-2.997515
223	1	358.1914	355.1101	3.081338	17.26417	0.009438074	-0.05400543	0.01753883	0.9510463	0.834663	1	0.01819521	73.44159	0.0174968	-1.103194
224	0	359.5978	355.9497	3.648096	10.07699	0.01243934	-0.03588653	0.01543942	0.9812439	0.8742971	1	0.01959878	55.72219	0.01543398	-1.913321
225	1	359.0379	355.9697	3.068204	15.03736	0.01014057	-0.03094411	0.01761152	0.9608922	0.8459832	1	0.01889925	68.35386	0.01758458	-0.7912515
226	0	359.2695	355.5124	3.757067	10.27087	0.01232001	-0.05609631	0.01499234	0.9805146	0.8730831	1	0.01922008	56.2619	0.01498664	-2.878893
227	1	357.3373	354.508	2.829314	20.6043	0.008596065	-0.02543533	0.01855537	0.935927	0.8187788	1	0.01786075	80.63541	0.01847919	-0.3969741
228	0	358.8232	355.8784	2.944809	13.6722	0.01064996	-0.02830153	0.01806158	0.9667685	0.8532873	1	0.01961403	65.08451	0.01804164	-0.8516485
229	1	356.9875	354.6408	2.34665	21.70021	0.008360631	-0.01493271	0.02038452	0.930919	0.8138004	1	0.01846225	82.90609	0.02028724	-0.2161623
230	0	357.7424	355.0614	2.681023	14.95469	0.0101695	-0.06738654	0.01895425	0.9612521	0.846417	1	0.01963442	68.15943	0.0189258	-1.739104
231	1	356.2911	354.0461	2.244968	25.11699	0.007721553	-0.02767354	0.02085407	0.9152623	0.7988773	1	0.0179458	89.76785	0.02070433	-0.3265787
232	0	356.7961	354.2123	2.583711	14.25814	0.01042271	-0.07646834	0.01925347	0.9642648	0.8501145	1	0.02003364	66.50353	0.01922888	-2.139862
233	1	355.6726	353.621	2.051565	16.89405	0.009545585	-0.02321806	0.0214879	0.9527	0.8364991	1	0.02025411	72.61443	0.02143982	-0.4908685
234	0	358.5823	355.8133	2.768977	14.96748	0.01016501	-0.03893181	0.01872778	0.9611965	0.8463498	1	0.01951246	68.18954	0.01869958	-1.003306
235	1	357.872	355.1586	2.713416	17.09581	0.009486567	-0.01013589	0.01891761	0.9517993	0.8354961	1	0.01894535	73.06618	0.01887366	-0.2102848
236	0	357.8406	354.7646	3.076033	11.45221	0.01165834	-0.01102682	0.01752208	0.9759251	0.8659067	1	0.02021278	59.45507	0.01751193	-0.4580218
237	1	354.8033	352.8669	1.936395	28.82161	0.007151662	-0.06383127	0.02204115	0.8983306	0.7835409	1	0.01775561	96.92114	0.02181332	-0.6278314
238	0	358.422	354.8285	3.593528	9.873147	0.0125685	-0.07178755	0.01550563	0.9820025	0.8755854	1	0.01974247	55.14956	0.01550061	-3.988744
239	1	355.108	352.5887	2.519362	20.56672	0.008604448	0.02834251	0.01941226	0.9360984	0.8189513	1	0.0182774	80.55685	0.01933299	0.4435339
240	0	359.6886	356.1469	3.541692	11.09394	0.01184805	-0.04321437	0.01582575	0.9773417	0.8680451	1	0.01936514	58.50307	0.01581763	-1.907218
241	1	356.0996	353.7634	2.336178	17.88874	0.009263888	0.009189198	0.02025341	0.9482433	0.8316019	1	0.01937139	74.82249	0.02019915	0.1775461
242	0	358.7119	355.7122	2.999734	11.80261	0.011481	-0.04179011	0.01783806	0.974521	0.863845	1	0.02023852	60.37341	0.01782648	-1.64018
243	1	356.0545	353.6175	2.437	25.27883	0.007694295	-0.03769196	0.02011448	0.9145207	0.7981905	1	0.01759356	90.08587	0.01996751	-0.4409484
244	0	356.774	353.6931	3.080937	8.586682	0.01348522	-0.04736883	0.01750774	0.9865738	0.8840264	1	0.02172997	51.40051	0.01750459	-3.5281
245	1	358.864	355.0891	3.774948	12.13549	0.01131952	-0.04159815	0.01497697	0.9731713	0.8619124	1	0.01841369	61.2347	0.01496619	-1.550509
246	0	356.6729	353.6906	2.982281	16.50487	0.009662315	0.01239673	0.01777306	0.9544324	0.8384483	1	0.01853261	71.73717	0.01773615	0.2720516
247	1	358.0604	355.2323	2.828093	18.96379	0.008983405	-0.03596126	0.01854418	0.9433886	0.8264357	1	0.01825321	77.15863	0.01848475	-0.6352301
248	0	358.0393	354.9358	3.103541	11.92267	0.011422	-0.07430998	0.01730631	0.9740359	0.8631451	1	0.01988329	60.68528	0.01729464	-2.862032
249	1	359.4227	355.7749	3.647818	9.462181	0.01284125	-0.03327319	0.01543887	0.9835051	0.8782217	1	0.01991253	53.97818	0.01543467	-2.017182
250	0	358.1972	354.9365	3.260715	13.75798	0.01061582	-0.07430998	0.01673448	0.9664039	0.8528191	1	0.01884941	65.29381	0.01671559	-2.211865
251	1	355.8713	352.1696	3.701759	14.58337	0.01030231	-0.07678433	0.01509669	0.9628627	0.8483784	1	0.01763694	67.28073	0.01507587	-2.067581
252	0	359.3272	355.8539	3.473304	12.4935	0.01115289	-0.02762572	0.01609367	0.9717036	0.8598607	1	0.01894682	62.14956	0.01608078	-0.9762984
253	1	356.2402	353.1932	3.047003	8.606904	0.01346926	-0.06114461	0.01758127	0.9865052	0.8838892	1	0.02176266	51.46141	0.01757807	-4.530968
254	0	358.241	354.8803	3.360665	16.08433	0.009792955	-0.03124456	0.01653408	0.9562961	0.8405769	1	0.01799542	70.78019	0.0165025	-0.7149145
255	1	358.5058	355.7766	2.729195	16.33153	0.00971558	-0.03972334	0.0188879	0.9552017	0.8393228	1	0.01915761	71.34388	0.01885	-0.8867152
256	0	359.3769	355.6776	3.699295	10.98241	0.01190894	-0.05260155	0.01522082	0.9777785	0.8687173	1	0.01904017	58.20392	0.01521331	-2.367143
257	1	355.8751	351.9399	3.93513	6.543288	0.01545713	-0.07516469	0.01421408	0.9928516	0.8988084	1	0.02096229	44.8432	0.01421335	-10.51495
258	0	358.9705	355.45	3.520505	13.21119	0.0108389	-0.02531096	0.01592166	0.9687161	0.8558266	1	0.01857812	63.94997	0.01590608	-0.8090742
259	1	359.5205	355.7477	3.772787	9.284104	0.01296493	-0.04008849	0.01497411	0.9841445	0.8793809	1	0.01970473	53.46326	0.01497034	-2.528363
260	0	358.2188	354.4	3.818788	11.13072	0.01182816	-0.06673182	0.01471668	0.9771972	0.8678241	1	0.01865858	58.60144	0.01470903	-2.926473
261	1	357.8235	354.8033	3.020249	17.32597	0.009420442	-0.009017295	0.01776329	0.9507696	0.8343581	1	0.01829415	73.57905	0.01772024	-0.1831652
262	0	355.7529	352.1764	3.576566	13.40167	0.01075969	0.01235728	0.01555251	0.967914	0.8547727	1	0.01829427	64.42074	0.01553649	0.3851296
263	1	359.2827	356.0575	3.225251	14.2287	0.01043381	-0.03905934	0.01701804	0.9643913	0.8502725	1	0.01884478	66.43281	0.01699646	-1.096906
264	0	359.2034	355.4299	3.773515	10.52247	0.01217	-0.028306	0.0149812	0.9795575	0.8715236	1	0.01909562	56.9554	0.01497494	-1.384665
265	1	358.5471	355.4823	3.064855	15.87517	0.009859763	-0.05928196	0.01756629	0.9572195	0.8416444	1	0.01861179	70.30059	0.01753414	-1.385724
266	0	356.6908	353.3766	3.314155	18.46477	0.009110725	-0.05331336	0.0166873	0.9456463	0.8288183	1	0.01743751	76.08035	0.016638	-0.9808602
267	1	358.6165	355.6674	2.949167	12.27658	0.011253	-0.03392473	0.01803753	0.9725948	0.8611005	1	0.02014827	61.59664	0.01802399	-1.237893
268	0	359.4512	355.8951	3.556056	9.954267	0.01251663	-0.05348063	0.0157391	0.9817016	0.8750713	1	0.01984946	55.37809	0.01573383	-2.922694
269	1	358.9856	355.8626	3.123046	11.50908	0.01162902	-0.03403774	0.01738521	0.9756984	0.8655701	1	0.02010835	59.60498	0.01737494	-1.40064
270	0	357.5422	354.5459	2.996301	14.19709	0.01044576	0.001880768	0.01777447	0.9645271	0.8504424	1	0.01927007	66.35682	0.01775211	0.05301984
271	1	355.9869	353.3716	2.615254	21.23273	0.008458978	-0.08292873	0.01914898	0.9330569	0.8159114	1	0.01799893	81.94219	0.01906317	-1.238794
272	0	356.9522	353.0279	3.924276	13.26524	0.01081625	-0.0501484	0.01441473	0.9684889	0.8555269	1	0.01765861	64.08386	0.01440041	-1.59145
273	1	355.2683	353.1492	2.11918	27.29982	0.007372918	-0.002656817	0.02130683	0.9052727	0.7897474	1	0.01772532	94.0126	0.02111564	-0.028047
274	0	358.9832	355.6025	3.380717	9.43708	0.01285847	-0.04900037	0.01639706	0.9835957	0.8783845	1	0.0205349	53.90587	0.01639264	-2.98704
275	1	357.4676	355.0867	2.380923	18.33633	0.009144285	-0.02399146	0.02023178	0.9462263	0.8294358	1	0.01923565	75.80113	0.02017327	-0.4461558
276	0	357.6138	355.0407	2.573168	14.05752	0.01049898	-0.03991912	0.01946004	0.9651254	0.8511942	1	0.02021437	66.02046	0.01943637	-1.144648
277	1	357.8709	354.747	3.123864	9.698169	0.01268254	-0.05806035	0.01731523	0.9826467	0.8767014	1	0.02095715	54.65364	0.01731001	-3.34579
278	0	357.6293	353.6123	4.016997	11.58643	0.01158948	-0.05073057	0.01406417	0.9753894	0.8651136	1	0.01805527	59.8083	0.01405565	-2.061329
279	1	359.0076	355.3151	3.692471	11.03456	0.01188036	-0.06136654	0.0152089	0.9775745	0.8684026	1	0.01900985	58.34396	0.01520125	-2.736462
280	0	358.7046	355.4896	3.214922	10.2317	0.01234385	-0.05478222	0.0169938	0.9806625	0.8733275	1	0.02048262	56.15326	0.01698744	-2.832956
281	1	357.0366	354.6852	2.351382	20.99418	0.008510338	-0.01230616	0.02034822	0.9341469	0.8169958	1	0.01861022	81.44767	0.02025997	-0.186873
282	0	358.9647	355.7494	3.215304	10.88128	0.01196495	-0.03012982	0.01703968	0.9781728	0.8693295	1	0.02019302	57.93146	0.01703157	-1.380377
283	1	355.9021	353.6385	2.263644	17.31619	0.009423224	-0.08277526	0.02044794	0.9508134	0.8344063	1	0.01963087	73.55732	0.02039847	-1.682881
284	0	359.6191	355.9931	3.62596	10.87619	0.01196779	-0.04752174	0.01550519	0.9781926	0.8693604	1	0.01926463	57.91771	0.01549782	-2.179154
285	1	357.1767	354.8028	2.373853	21.68545	0.008363691	-0.02451105	0.0203007	0.9309865	0.8138668	1	0.01842763	82.87575	0.02020401	-0.3551632
286	0	359.1641	355.6278	3.536286	9.506616	0.01281092	-0.05743646	0.015794	0.9833444	0.8779341	1	0.02011645	54.10595	0.01578962	-3.448485
287	1	358.0894	354.1805	3.908904	9.958599	0.01251388	-0.06853833	0.01437	0.9816855	0.8750439	1	0.01896441	55.39027	0.01436518	-3.742297
288	0	356.0482	353.7616	2.286576	25.80946	0.007606582	-0.03632377	0.02070484	0.9120902	0.7959501	1	0.01774785	91.12466	0.02054483	-0.4131935
289	1	359.4573	356.1316	3.325675	12.77318	0.01102748	-0.04969109	0.01661486	0.9705462	0.8582764	1	0.01914263	62.85635	0.01660045	-1.687088
290	0	359.5784	356.1776	3.400791	11.06871	0.01186174	-0.04742035	0.01633499	0.9774406	0.8681969	1	0.0196856	58.43553	0.01632668	-2.102026
291	1	358.0108	355.25	2.760795	15.8673	0.009862299	-0.01121706	0.01873216	0.9572542	0.8416847	1	0.01922197	70.28251	0.01869793	-0.2624131
292	0	359.13	355.1506	3.979354	8.587927	0.01348424	-0.04007748	0.0142136	0.9865696	0.884018	1	0.01957854	51.40426	0.01421104	-2.984091
293	1	357.5642	354.7417	2.822535	20.22827	0.008680927	-0.04067819	0.0185738	0.9376417	0.8205113	1	0.0179576	79.84714	0.01850157	-0.6523298
294	0	358.5014	354.7432	3.758155	7.353115	0.01457844	-0.04007748	0.01501944	0.9905335	0.8927134	1	0.02092654	47.54604	0.0150181	-4.23362
295	1	359.0579	355.8102	3.24766	12.96165	0.0109452	-0.02052812	0.01692001	0.9697613	0.8572178	1	0.01924541	63.32885	0.01690454	-0.6788701
296	0	358.871	355.0518	3.819183	7.759061	0.01419031	-0.03712694	0.01480075	0.9892831	0.8897817	1	0.02049522	48.84653	0.01479905	-3.464327
297	1	357.818	353.8447	3.973302	11.92241	0.01142213	-0.04535829	0.0142408	0.974037	0.8631466	1	0.01803664	60.6846	0.0142312	-1.747035
298	0	357.7827	354.0993	3.683465	13.54634	0.01070061	-0.01593778	0.01530619	0.9673023	0.8539767	1	0.01809893	64.77639	0.01528983	-0.4874284
299	1	358.3549	354.7912	3.563718	8.867217	0.01326867	-0.06742676	0.01563864	0.9856115	0.8821368	1	0.02037174	52.2394	0.01563541	-4.686169
300	0	359.0525	355.8362	3.216246	13.1853	0.01084979	-0.06037154	0.01698007	0.9688249	0.8559704	1	0.01919532	63.88578	0.01696357	-1.936529
301	1	357.2617	352.9261	4.335602	6.501689	0.01550662	-0.04022598	0.01289299	0.9929638	0.8991313	1	0.01999633	44.70008	0.01289235	-5.717028
302	0	356.7692	352.5585	4.210649	10.38155	0.01225336	-0.05501731	0.01333143	0.980095	0.8723949	1	0.01807511	56.56792	0.01332615	-2.764001
303	1	358.1953	354.3439	3.85138	11.24087	0.01176917	-0.06428362	0.01461157	0.9767632	0.8671643	1	0.01854541	58.89514	0.01460368	-2.766452
304	0	358.9524	355.1322	3.820206	8.136755	0.01385534	-0.05501731	0.01475592	0.9880719	0.8871202	1	0.02022119	50.02743	0.01475382	-4.612419
305	1	357.8848	353.9634	3.921361	7.114765	0.01482152	-0.0262515	0.0144226	0.9912412	0.8944716	1	0.0206768	46.76626	0.0144215	-2.997165
306	0	358.0091	353.7639	4.245206	7.658762	0.01428335	-0.03781328	0.01323503	0.9895971	0.890499	1	0.01944431	48.52832	0.0132336	-3.634889
307	1	356.8146	353.9431	2.871482	9.944034	0.01252314	-0.03868891	0.01831239	0.9817396	0.875136	1	0.02141629	55.34931	0.01830629	-2.118736
308	0	359.1536	355.286	3.86755	8.351993	0.01367459	-0.03572123	0.014627	0.9873625	0.8856302	1	0.02000091	50.68868	0.01462466	-2.826598
309	1	359.4859	355.8611	3.624803	9.256723	0.01298425	-0.04476113	0.01550881	0.9842421	0.8795601	1	0.0200684	53.38368	0.01550496	-2.840559
310	0	356.9686	352.9597	4.008952	8.000948	0.01397308	-0.07532469	0.01394858	0.9885125	0.8880702	1	0.01974358	49.6059	0.01394673	-6.557091
311	1	358.0583	354.4144	3.643935	7.570967	0.0143663	-0.05927013	0.01538189	0.9898693	0.8911306	1	0.02102289	48.24814	0.01538031	-5.85056
312	0	359.3422	356.0548	3.287405	13.45697	0.010737	-0.03094907	0.01678707	0.9676804	0.854468	1	0.01898645	64.55689	0.01676953	-0.9575941
313	1	359.0162	355.9287	3.087503	12.61326	0.01109869	-0.02763386	0.0175222	0.9712091	0.8591803	1	0.01972174	62.45303	0.01750768	-0.9598139
314	0	354.1794	350.9135	3.265899	22.27403	0.00824388	-0.03207208	0.01694551	0.9282922	0.8112336	1	0.01671507	84.08021	0.01685838	-0.4472608
315	1	353.3406	352.0146	1.326037	22.55152	0.008188913	-0.03443666	0.02445461	0.9270212	0.8100016	1	0.02001283	84.64459	0.02432437	-0.4718719
316	0	355.7537	353.3949	2.358787	15.60376	0.009948356	0.005178049	0.02017284	0.958414	0.8430388	1	0.0200343	69.67455	0.02013795	0.1245142
317	1	358.4988	355.0592	3.439645	8.657299	0.01342973	-0.05596144	0.0161521	0.9863336	0.883548	1	0.02082875	51.61288	0.01614908	-4.094814
318	0	358.6571	355.3193	3.337808	10.61088	0.01211853	-0.01809129	0.01656889	0.9792184	0.8709798	1	0.02003949	57.19728	0.01656173	-0.8705454
319	1	358.7519	355.8828	2.869068	15.15497	0.01009981	-0.02929759	0.01835644	0.9603793	0.8453679	1	0.01925599	68.62972	0.01832762	-0.7394523
320	0	356.8891	354.6681	2.220994	20.60696	0.008595472	-0.01612489	0.02085808	0.9359148	0.8187666	1	0.01893595	80.64097	0.02077242	-0.2516166
321	1	359.3532	355.5944	3.758794	9.724515	0.01266518	-0.03056436	0.01503268	0.9825502	0.8765328	1	0.01951367	54.72857	0.01502811	-1.751555
322	0	357.7415	355.1132	2.628318	13.70116	0.0106384	-0.04601226	0.01923672	0.9666455	0.8531291	1	0.02023106	65.15523	0.01921532	-1.379493
323	1	357.129	352.9085	4.220586	6.393538	0.01563753	-0.0295471	0.01332229	0.9932522	0.8999753	1	0.02041214	44.32586	0.01332168	-4.378769
