Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
5244	0	587.8041	581.9916	5.812537	9.157559	0.01305496	-0.004851684	0.004795296	0.9845943	0.8802111	1	0.0111895	53.09454	0.004794158	-0.314928
5245	1	588.0208	582.2285	5.792265	7.905248	0.01405784	-0.008763286	0.004594121	0.9888196	0.8887443	1	0.01136516	49.3068	0.004593547	-0.7838047
5246	0	585.6479	579.8155	5.832449	8.538801	0.01352323	-0.0004344858	0.005544708	0.986736	0.8843519	1	0.01224601	51.25604	0.005543733	-0.03275672
5247	1	587.3761	581.6574	5.718729	5.590141	0.01672548	-0.0117228	0.00419926	0.9952342	0.9064795	1	0.01185197	41.44258	0.004199165	-2.4598
5248	0	587.9236	582.1875	5.736129	6.902318	0.01504864	-0.004983092	0.004302459	0.9918546	0.8960632	1	0.01137947	46.06047	0.004302173	-0.611764
5249	1	585.1913	579.6318	5.559442	4.418204	0.01881516	-0.008507931	0.003712209	0.9975564	0.9168648	1	0.01181912	36.83982	0.003712187	-3.481659
5250	0	584.4069	578.7227	5.684261	3.663656	0.02066258	-0.008457463	0.00409214	0.9986461	0.9242976	1	0.01300417	33.54601	0.004092132	-6.246921
5251	1	586.9955	581.3096	5.685928	6.940166	0.01500742	0.0009397127	0.004123758	0.9917465	0.8957779	1	0.01112537	46.18697	0.004123477	0.1138566
5252	0	586.9595	581.2881	5.671454	5.024978	0.01764196	-0.008457463	0.004035436	0.9964445	0.9113369	1	0.01193256	39.28969	0.004035385	-2.378682
5253	1	587.6235	581.8649	5.758649	8.109529	0.01387871	-1.867815e-05	0.004449695	0.9881607	0.88731	1	0.0111136	49.94319	0.004449071	-0.001577638
5254	0	587.524	581.7238	5.800196	7.005623	0.01493692	-0.01519544	0.00461446	0.9915584	0.8952863	1	0.01174102	46.40497	0.004614131	-1.80007
5255	1	587.8075	582.0239	5.783683	8.551247	0.01351332	-0.002988716	0.004579328	0.9866939	0.8842672	1	0.01112492	51.29363	0.004578517	-0.2246123
5256	0	587.8781	582.0638	5.81437	7.944598	0.01402281	-0.01116661	0.004753547	0.9886936	0.8884666	1	0.01154626	49.42999	0.00475294	-0.9876394
5257	1	587.1257	581.451	5.67467	5.670713	0.01660608	-0.0006362229	0.004078679	0.9950488	0.9058072	1	0.0116388	41.74058	0.004078579	-0.1284995
5258	0	584.2372	578.4452	5.791971	13.98399	0.01052732	-0.001064543	0.006284523	0.96544	0.8515916	1	0.01150297	65.84269	0.006277017	-0.03080275
5259	1	587.8998	582.0916	5.808163	7.595951	0.01434255	-0.001903192	0.004803124	0.9897921	0.8909505	1	0.01173789	48.32803	0.004802623	-0.1864435
5260	0	586.9042	581.0597	5.844545	9.985844	0.01249661	-0.007883316	0.005376062	0.9815841	0.8748716	1	0.0115916	55.46681	0.005374238	-0.4280715
5261	1	588.0758	582.3202	5.755671	6.625927	0.01536019	-0.004941064	0.004403275	0.9926267	0.8981701	1	0.01163058	45.12621	0.004403036	-0.6701255
5262	0	588.1038	582.3291	5.774762	6.856272	0.01509924	-0.007883316	0.004491572	0.9919852	0.8964113	1	0.0116464	45.90611	0.004491283	-0.9836002
5263	1	585.7397	580.0471	5.692627	7.742904	0.01420517	-0.01551651	0.004075562	0.9893339	0.8898969	1	0.01076049	48.79541	0.004075099	-1.454748
5264	0	587.1178	581.3332	5.784634	7.483514	0.01445036	0.007062113	0.004717198	0.9901379	0.8917633	1	0.01167606	47.96748	0.004716739	0.7160859
5265	1	582.4704	576.6104	5.860059	15.53123	0.009972407	-0.03451568	0.005480849	0.9587325	0.8434132	1	0.01045536	69.50651	0.005471515	-0.8363885
5266	0	587.7594	581.9423	5.817121	9.306614	0.0129491	-0.005911376	0.004828645	0.9840641	0.8792338	1	0.01118272	53.5286	0.004827419	-0.3709465
5267	1	585.2803	579.4477	5.832593	15.22285	0.01007649	-0.001815454	0.005727002	0.9600829	0.8450137	1	0.01074319	68.78854	0.005717877	-0.0454806
5268	0	586.732	580.9767	5.755253	7.190109	0.01474339	-0.01887414	0.004330992	0.9910197	0.8939128	1	0.01130075	47.0141	0.004330643	-2.10173
5269	1	587.9254	582.1641	5.761322	7.696009	0.01424859	-0.002937719	0.004443306	0.9894809	0.8902321	1	0.01125263	48.64673	0.004442815	-0.2792743
5270	0	587.1597	581.368	5.791701	9.725655	0.01266443	0.001505851	0.00468354	0.982546	0.8765255	1	0.01089168	54.73181	0.004682113	0.08627529
5271	1	587.267	581.4289	5.83813	10.06154	0.01244899	-0.01232745	0.005010943	0.9813016	0.8743943	1	0.01116971	55.67899	0.005009191	-0.6592796
5272	0	585.576	579.7459	5.830158	9.06441	0.01312242	0.0001489701	0.005620231	0.9849229	0.8808257	1	0.01214504	52.8216	0.005618953	0.009880584
5273	1	585	579.1846	5.815426	13.67509	0.0106488	0.01018743	0.005188562	0.9667563	0.8532715	1	0.01051208	65.09158	0.005182828	0.3064466
5274	0	587.1773	581.3453	5.83201	9.496869	0.01281756	1.8832e-05	0.005230187	0.9833797	0.8779971	1	0.01157914	54.07795	0.005228742	0.001133074
5275	1	587.1438	581.3015	5.842284	10.67683	0.01208055	-0.006977565	0.005243358	0.9789646	0.8705756	1	0.01125546	57.37711	0.005241038	-0.3317058
5276	0	586.2091	580.3657	5.843453	7.096287	0.01484087	-0.01609515	0.005098571	0.9912952	0.8946091	1	0.01230181	46.70528	0.005098184	-1.849005
5277	1	587.0406	581.2418	5.798824	6.027353	0.01610651	-0.01504661	0.004613651	0.9941916	0.9028866	1	0.01219097	43.03521	0.004613495	-2.590483
5278	0	584.4173	578.6002	5.817144	13.69369	0.01064137	-0.01397351	0.006167575	0.9666773	0.8531699	1	0.011457	65.137	0.006160726	-0.4193385
5279	1	582.132	576.2771	5.85493	6.726575	0.01524453	-0.02855254	0.005353701	0.992349	0.897398	1	0.01277612	45.46858	0.005353388	-3.731852
5280	0	587.7823	582.0033	5.778975	8.426236	0.01361384	-0.006272426	0.004520732	0.9871147	0.8851205	1	0.01109455	50.91488	0.004519982	-0.4867875
5281	1	587.3166	581.5363	5.780262	8.185668	0.01381365	0.006073984	0.004660836	0.9879119	0.8867799	1	0.01134752	50.17843	0.004660155	0.5024757
5282	0	586.9523	581.1164	5.83584	7.210283	0.01472267	-0.008576209	0.005079615	0.9909601	0.8937636	1	0.01222992	47.08025	0.0050792	-0.9487014
5283	1	582.7871	577.0991	5.687906	3.350791	0.02160582	-0.003321516	0.004133077	0.9989985	0.9276024	1	0.01336402	32.0815	0.004133073	-3.316686
5284	0	587.0638	581.2221	5.841691	9.192781	0.01302972	-0.01663763	0.005021336	0.9844695	0.8799795	1	0.01143911	53.19741	0.005020125	-1.071287
5285	1	585.9712	580.2958	5.67531	6.187507	0.01589631	0.008149656	0.004133233	0.9937879	0.9016029	1	0.01146326	43.60429	0.004133073	1.311898
5286	0	587.2346	581.4549	5.779678	9.240874	0.01299548	-0.006741728	0.004518098	0.9842986	0.8796639	1	0.0108365	53.33757	0.004516985	-0.4293706
5287	1	585.3316	579.5761	5.755429	8.388607	0.01364453	0.01651735	0.004629606	0.9872404	0.8853786	1	0.01124	50.80035	0.004628852	1.294509
5288	0	587.8792	582.0721	5.807022	8.158854	0.01383646	-0.0004545586	0.004807712	0.9879997	0.8869663	1	0.01153445	50.0957	0.00480702	-0.03787896
5289	1	585.5296	579.7074	5.822197	5.594962	0.01671826	-0.003337071	0.004983493	0.9952232	0.9064391	1	0.01290855	41.46048	0.00498338	-0.6986055
5290	0	587.0963	581.4344	5.661888	6.05314	0.01607211	-0.007995806	0.003999329	0.9941273	0.9026788	1	0.01133822	43.12733	0.003999191	-1.361532
5291	1	587.8099	581.9969	5.813055	7.511752	0.01442306	-0.002382407	0.00484975	0.9900515	0.8915586	1	0.01182778	48.05828	0.00484927	-0.239473
5292	0	587.1368	581.4515	5.685356	5.460505	0.0169231	-0.0007879997	0.004118868	0.995526	0.9075713	1	0.01180712	40.95864	0.004118786	-0.1761279
5293	1	586.2924	580.4389	5.853506	10.43671	0.01222053	-0.01972924	0.005258969	0.9798851	0.8720532	1	0.01133732	56.71988	0.005256841	-0.9808261
5294	0	586.1178	580.3023	5.815447	11.16463	0.01180991	-0.01264073	0.004732384	0.9770638	0.8676206	1	0.01057251	58.69201	0.004729894	-0.5511244
5295	1	587.78	581.9581	5.821854	8.223012	0.01378207	-0.002818366	0.004945597	0.9877892	0.8865208	1	0.01167566	50.29342	0.004944859	-0.2308099
5296	0	587.5204	581.6999	5.820497	9.644822	0.01271792	0.0002516053	0.004975065	0.9828419	0.8770435	1	0.01124922	54.50162	0.0049736	0.01466391
5297	1	587.9158	582.1427	5.773151	6.908383	0.01504201	-0.0001201084	0.004545151	0.9918373	0.8960174	1	0.01169343	46.08076	0.004544848	-0.01471425
5298	0	587.1972	581.4092	5.788018	6.738197	0.01523134	0.004230379	0.004710222	0.9923166	0.8973092	1	0.01197856	45.50796	0.004709944	0.5505893
5299	1	586.1156	580.3389	5.776713	8.724399	0.01337762	-0.02007604	0.004433594	0.986104	0.8830952	1	0.01089137	51.81392	0.004432738	-1.44474
5300	0	586.0569	580.2462	5.810662	6.198357	0.01588236	0.003251007	0.004944709	0.9937601	0.9015165	1	0.01253265	43.64258	0.004944517	0.5210057
5301	1	586.4686	580.6643	5.804325	10.9307	0.01193749	0.006124502	0.004876693	0.9779803	0.86903	1	0.01079032	58.06475	0.004874328	0.2781372
5302	0	584.5739	578.8042	5.769668	4.703153	0.01823599	0.004503008	0.004593286	0.9970594	0.9142247	1	0.01294319	38.00985	0.004593246	1.531311
5303	1	585.5771	579.7259	5.851169	11.71949	0.01152237	-0.02275764	0.005113119	0.9748557	0.8643315	1	0.01085497	60.15668	0.005109886	-0.9050813
5304	0	586.5447	580.7107	5.834011	8.526236	0.01353326	-0.02156007	0.004876404	0.9867784	0.8844375	1	0.01148857	51.21806	0.004875552	-1.630673
5305	1	586.7892	580.9455	5.843704	11.22155	0.01177946	-0.01279605	0.005098144	0.9768394	0.8672798	1	0.01095932	58.84372	0.005095409	-0.5524924
5306	0	586.5569	580.7502	5.806764	6.922463	0.01502665	0.005580279	0.004933381	0.9917971	0.8959112	1	0.01217639	46.12784	0.004933049	0.6802828
5307	1	585.4146	579.6735	5.741102	8.194759	0.01380594	0.0152872	0.004513125	0.9878821	0.8867168	1	0.01116315	50.20644	0.004512462	1.261535
5308	0	587.8827	582.0665	5.816118	7.951637	0.01401657	-0.002961547	0.004871649	0.9886711	0.888417	1	0.01168621	49.452	0.004871024	-0.2614143
5309	1	586.4225	580.6244	5.798122	10.85823	0.01197783	0.004436638	0.004778473	0.9782624	0.8694695	1	0.01069913	57.8692	0.004776215	0.2040997
5310	0	587.55	581.8225	5.727535	7.393857	0.01453806	-0.007453158	0.004247219	0.9904105	0.8924157	1	0.01111273	47.6781	0.004246829	-0.7772241
5311	1	587.3609	581.599	5.761877	6.297539	0.01575654	-0.01538984	0.004381957	0.993504	0.9007304	1	0.01175113	43.99109	0.004381773	-2.369144
5312	0	587.0657	581.2245	5.841203	9.584933	0.01275798	-0.005600509	0.005317381	0.9830602	0.8774287	1	0.01164809	54.33049	0.005315855	-0.3306117
5313	1	587.0014	581.1687	5.832723	11.06981	0.01186115	-0.007868729	0.004987823	0.9774364	0.8681903	1	0.01087762	58.43846	0.004985283	-0.3487349
5314	0	586.6803	580.8734	5.806888	10.20329	0.01236123	-0.012668	0.004663679	0.9807697	0.8735051	1	0.01073767	56.07431	0.004661955	-0.6587503
5315	1	586.103	580.2499	5.853075	12.45249	0.01117162	-0.01550226	0.005392659	0.9718726	0.8600943	1	0.01097677	62.04534	0.005388393	-0.5511434
5316	0	585.8853	580.0453	5.839972	12.72258	0.01104987	-0.009030946	0.005735854	0.9707563	0.8585619	1	0.01125882	62.72896	0.005730949	-0.3088171
5317	1	583.7077	577.8562	5.851575	10.12777	0.01240776	-0.03450413	0.00509897	0.9810536	0.8739781	1	0.01124871	55.86401	0.00509714	-1.821141
5318	0	587.2821	581.4643	5.817788	10.29755	0.01230385	0.0001622412	0.00492865	0.9804137	0.8729169	1	0.01101284	56.33581	0.004926759	0.0082834
5319	1	585.6486	579.8648	5.783814	6.954076	0.01499235	0.01245012	0.004814531	0.9917067	0.8956733	1	0.01201509	46.23338	0.0048142	1.501223
5320	0	584.8117	579.0498	5.761883	7.78181	0.01416945	0.01828661	0.004719196	0.9892114	0.8896196	1	0.01156446	48.91843	0.004718646	1.694992
5321	1	587.033	581.2448	5.788186	9.805834	0.01261202	0.001594387	0.004655918	0.9822511	0.8760136	1	0.01083702	54.95926	0.004654451	0.08983014
5322	0	587.5538	581.7438	5.810028	7.302174	0.0146294	0.000356336	0.004862546	0.9906865	0.8930868	1	0.01192779	47.38043	0.004862124	0.03826004
5323	1	585.941	580.1762	5.764819	9.305722	0.01294972	0.01258815	0.004631655	0.9840673	0.8792396	1	0.0109525	53.52602	0.004630479	0.7900807
5324	0	587.6706	581.8394	5.831204	9.286781	0.01296304	-0.005362871	0.005028968	0.9841349	0.8793634	1	0.01141847	53.47104	0.005027702	-0.3380301
5325	1	585.983	580.2937	5.689249	4.551436	0.0185376	-0.014277	0.004082193	0.9973296	0.9156202	1	0.01230236	37.39142	0.004082164	-5.346482
5326	0	587.4665	581.6475	5.818999	7.566334	0.01437072	-0.0004795325	0.004960201	0.9898836	0.891164	1	0.01193999	48.23331	0.004959693	-0.04740157
5327	1	587.4418	581.6544	5.787392	5.827655	0.01638061	-0.01008154	0.004566202	0.9946788	0.9045111	1	0.01223088	42.31509	0.004566073	-1.894611
5328	0	588.1053	582.3187	5.786589	7.566334	0.01437072	-0.007697498	0.004564782	0.9898836	0.891164	1	0.01145419	48.23331	0.004564315	-0.7608941
5329	1	587.7777	581.9867	5.791028	6.298911	0.01575482	-0.005038052	0.004628966	0.9935005	0.9007196	1	0.01207713	43.99589	0.00462877	-0.7751417
5330	0	585.9543	580.1784	5.775836	4.835064	0.01798535	-0.002026215	0.004564361	0.9968141	0.9130295	1	0.0128134	38.53953	0.004564315	-0.6359931
5331	1	587.8136	582.0638	5.749808	6.629015	0.0153566	-0.01123897	0.004336672	0.9926182	0.8981464	1	0.01154093	45.13675	0.004336436	-1.522525
5332	0	587.2922	581.4529	5.839293	10.46076	0.0122063	-0.006612278	0.005157836	0.9797934	0.8719045	1	0.01122124	56.78601	0.00515573	-0.327233
5333	1	587.7744	581.9666	5.807718	7.13217	0.01480336	-0.01225809	0.004692146	0.9911902	0.8943423	1	0.01178639	46.82363	0.004691782	-1.391421
5334	0	587.4284	581.5916	5.836806	8.531782	0.01352883	-0.006614074	0.005125621	0.9867597	0.8843997	1	0.01177656	51.23483	0.005124723	-0.4995408
5335	1	587.4585	581.629	5.829499	9.014572	0.01315893	-0.01401661	0.004877711	0.9850979	0.8811558	1	0.01133009	52.67502	0.004876628	-0.9405796
5336	0	585.0837	579.2291	5.854634	8.283595	0.01373128	-0.02360177	0.005305868	0.9875894	0.8861016	1	0.01207115	50.47944	0.005305051	-1.901739
5337	1	586.2225	580.39	5.832431	9.014572	0.01315893	0.0005728728	0.005469508	0.9850979	0.8811558	1	0.01199774	52.67502	0.005468293	0.03844242
5338	0	588.1227	582.3449	5.777812	7.223572	0.01470908	-0.003479711	0.004542725	0.9909207	0.8936655	1	0.01156021	47.12378	0.00454235	-0.3832566
5339	1	587.9968	582.2029	5.793912	8.031841	0.01394604	-0.001445858	0.004675429	0.9884128	0.8878534	1	0.01141961	49.70209	0.004674801	-0.1247801
5340	0	587.7733	582.0361	5.737203	6.375161	0.01566011	-0.0004369015	0.004340639	0.9933007	0.9001194	1	0.01165975	44.26197	0.004340444	-0.06521604
5341	1	583.1399	577.376	5.763913	4.055199	0.01963953	-0.02078587	0.004394723	0.9981224	0.9203542	1	0.01313852	35.29346	0.004394707	-11.07062
5342	0	586.6073	580.8989	5.708394	6.980861	0.01496347	0.007259314	0.004260775	0.9916298	0.895472	1	0.01129212	46.32262	0.004260476	0.8672771
5343	1	584.2056	578.6842	5.521372	4.05923	0.01962978	-0.008729379	0.003623131	0.9981166	0.9203147	1	0.01192655	35.311	0.003623118	-4.63482
5344	0	587.428	581.7421	5.685906	6.069589	0.01605028	-0.002465671	0.004108741	0.9940862	0.9025465	1	0.01148446	43.186	0.004108597	-0.4169366
5345	1	587.7699	582.0277	5.742163	5.749352	0.01649195	-0.00618763	0.004331336	0.9948649	0.9051556	1	0.01195259	42.02942	0.004331222	-1.204964
5346	0	586.9109	581.1438	5.767174	5.095024	0.01752017	-0.008920737	0.004453764	0.9963033	0.9107206	1	0.01249245	39.56281	0.004453703	-2.41318
5347	1	585.6939	579.8428	5.851109	9.921283	0.01253765	-0.01726295	0.005564647	0.9818241	0.8752801	1	0.0118125	55.28527	0.005562809	-0.9497712
5348	0	587.2608	581.5202	5.740585	5.462461	0.01692006	-0.0008207777	0.00436118	0.9955216	0.9075548	1	0.01214837	40.96599	0.004361092	-0.1832764
5349	1	587.4595	581.6537	5.805773	7.292116	0.01463952	-0.01593257	0.004650366	0.9907166	0.8931607	1	0.01166869	47.34766	0.004649965	-1.716235
5350	0	586.1273	580.3624	5.764858	5.035808	0.01762297	-0.0165862	0.004402976	0.9964228	0.9112413	1	0.01245741	39.33204	0.00440292	-4.636668
5351	1	586.7326	580.993	5.739585	4.812897	0.01802675	-0.005195257	0.004332094	0.996856	0.9132292	1	0.01249749	38.45103	0.004332052	-1.652422
5352	0	587.2334	581.5361	5.697357	5.907532	0.01626932	0.001203521	0.004175347	0.9944861	0.9038581	1	0.0116559	42.60456	0.00417522	0.2182712
5353	1	587.4329	581.6087	5.824259	10.05584	0.01245256	-0.0007336111	0.005008047	0.981323	0.8744302	1	0.01116808	55.66302	0.0050063	-0.03927881
5354	0	587.5237	581.7147	5.809011	8.690305	0.01340403	0.003292124	0.004891542	0.9862208	0.8833251	1	0.01145132	51.71186	0.004890614	0.2389202
5355	1	587.5621	581.7411	5.820953	9.054828	0.01312942	0.0007959661	0.005001506	0.9849566	0.8808891	1	0.01146009	52.79345	0.005000375	0.05291142
5356	0	585.2464	579.5459	5.700508	7.750059	0.01419858	-0.01935256	0.004094953	0.9893114	0.8898459	1	0.01078356	48.81805	0.004094486	-1.810578
5357	1	586.5492	580.7517	5.797545	10.2082	0.01235822	0.008707415	0.004856861	0.9807511	0.8734744	1	0.01095647	56.08796	0.004855061	0.4523602
5358	0	585.9916	580.3227	5.668844	7.550337	0.014386	0.003900881	0.004075462	0.9899329	0.8912795	1	0.01082863	48.18207	0.004075049	0.3874885
5359	1	587.2552	581.424	5.831184	8.579524	0.01349088	-0.001176303	0.005164206	0.9865981	0.884075	1	0.01180421	51.37893	0.005163279	-0.08777152
5360	0	587.556	581.7227	5.833305	9.810021	0.0126093	-0.007045254	0.005024598	0.9822357	0.875987	1	0.0112567	54.97112	0.005023012	-0.3965951
5361	1	585.0889	579.2622	5.82669	14.1898	0.01044852	0.004238198	0.005197513	0.9645584	0.8504816	1	0.01042174	66.33928	0.005190984	0.1195825
5362	0	587.5526	581.7416	5.810983	9.503244	0.01281322	-0.008105727	0.004741085	0.9833566	0.8779559	1	0.01102257	54.09627	0.004739771	-0.4870249
5363	1	584.966	579.1313	5.834717	15.47201	0.009992164	0.0009744272	0.005501236	0.9589923	0.8437195	1	0.01048516	69.36907	0.005491985	0.02376205
5364	0	586.7874	580.947	5.840352	7.950182	0.01401785	-0.00696198	0.005242761	0.9886757	0.8884273	1	0.01212372	49.44745	0.005242089	-0.6147838
5365	1	587.0939	581.2673	5.826601	9.682489	0.01269291	0.0029628	0.005194221	0.9827042	0.8768019	1	0.01148301	54.60899	0.005192667	0.1713013
5366	0	586.885	581.1414	5.743545	8.618284	0.01346031	-0.008192176	0.004312745	0.9864665	0.8838121	1	0.01077505	51.49565	0.004311955	-0.6053253
5367	1	584.5423	579.0334	5.508879	5.135819	0.01745039	-0.007294741	0.003593839	0.9962199	0.9103637	1	0.01119945	39.72102	0.003593787	-1.929796
5368	0	587.3692	581.5278	5.841362	9.706791	0.01267685	-0.008792656	0.005159617	0.9826152	0.8766462	1	0.01143746	54.67817	0.005158058	-0.5057654
5369	1	588.1348	582.3476	5.787262	7.597797	0.0143408	-0.005946185	0.004583402	0.9897864	0.8909372	1	0.01146557	48.33393	0.004582924	-0.5821837
5370	0	587.734	582.0015	5.732571	7.278411	0.01465335	-0.006050604	0.004277908	0.9907575	0.8932615	1	0.01119694	47.30298	0.004277543	-0.6546505
5371	1	587.472	581.7862	5.685792	6.204449	0.01587455	-0.005468926	0.004093082	0.9937445	0.9014681	1	0.01139963	43.66406	0.004092921	-0.8742622
5372	0	585.7702	579.9406	5.829542	6.217108	0.01585834	-0.01960295	0.004862613	0.993712	0.9013674	1	0.01241877	43.70868	0.004862421	-3.117539
5373	1	586.6857	580.8496	5.836094	6.856222	0.01509929	-0.009924953	0.005063287	0.9919854	0.8964117	1	0.01236544	45.90594	0.005062961	-1.238356
5374	0	586.5482	580.7068	5.841477	11.96231	0.01140271	-0.00997473	0.005101009	0.9738753	0.8629147	1	0.01078567	60.78794	0.005097527	-0.3818129
5375	1	585.5285	579.7789	5.749579	5.396977	0.01702252	0.007890141	0.004492281	0.9956659	0.9081111	1	0.01236689	40.71942	0.004492196	1.820494
5376	0	587.5455	581.7719	5.77354	7.701877	0.01424313	-0.01373967	0.004445354	0.9894625	0.8901901	1	0.01125307	48.66535	0.004444861	-1.303887
5377	1	586.8373	581.1742	5.66306	5.38703	0.01703825	-0.01165936	0.003993838	0.9956877	0.9081959	1	0.01166602	40.68183	0.003993764	-2.703724
5378	0	585.6045	579.7542	5.850351	12.27589	0.01125333	-0.02024928	0.005116927	0.9725976	0.8611045	1	0.01073149	61.59487	0.005113084	-0.7389606
5379	1	587.6382	581.8608	5.777386	7.746927	0.01420147	-0.0131044	0.004470778	0.9893212	0.8898682	1	0.01126868	48.80814	0.004470268	-1.227146
5380	0	586.4496	580.6227	5.826854	12.04934	0.01136068	-0.0008249541	0.005033575	0.973522	0.8624102	1	0.01069438	61.01282	0.005030046	-0.03115623
5381	1	586.2435	580.5301	5.713375	6.628277	0.01535746	-0.01911729	0.004148924	0.9926202	0.898152	1	0.01128866	45.13424	0.004148698	-2.590497
5382	0	587.0044	581.2279	5.7765	7.726427	0.01422038	-0.01788014	0.004444365	0.9893856	0.8900146	1	0.01124283	48.74321	0.004443865	-1.684519
5383	1	586.7336	580.8985	5.835139	11.02429	0.01188597	-0.0001705401	0.005422062	0.9776147	0.8684645	1	0.0113531	58.31641	0.005419345	-0.007618392
5384	0	584.8322	579.013	5.819209	6.257449	0.01580704	0.004954859	0.005162775	0.9936081	0.9010474	1	0.01277562	43.85055	0.005162564	0.7751739
5385	1	586.2163	580.404	5.81233	8.118989	0.01387058	0.009137856	0.005129498	0.9881299	0.887244	1	0.01192888	49.97248	0.005128775	0.7698195
5386	0	585.6872	579.8877	5.799531	10.82171	0.01199831	0.0146337	0.005054724	0.9784042	0.8696915	1	0.01101346	57.77042	0.005052367	0.6776192
5387	1	586.8493	581.0676	5.781739	6.20813	0.01586983	0.004415607	0.004665694	0.9937351	0.9014388	1	0.01216912	43.67704	0.004665511	0.7048153
